ID	LANG	TEXT	CONSTR
572	UK	Там в присутності усіх, кого він хотів бачити, прокуратор урочисто й сухо потвердив, що ухвалює смертний вирок Єшуа Га-Ноцри, і офіційно запитав членів Синедріону про те, кого із злочинців вони мають охоту залишити в живих.	мають охоту
3410	RU	Бухгалтеру Василию Степановичу предстояло срочно выполнить две задачи.	предстоять
3410	EN	The bookkeeper Vassily Stepanovich had urgently to perform two tasks.	have to
3410	DE	Der Buchhalter Wassili Stepanowitsch hatte noch zwei unaufschiebbare Pflichten zu erfüllen.	haben zu
3410	IT	Il ragionier Vasilij Stepanovi doveva svolgere due compiti urgenti.	dovere
3410	ES	El contable Vasili Stepánovich tenía dos asuntos urgentes que resolver.	tener que
3410	FR	Le comptable Vassili Stepanovitch avait maintenant deux tâches urgentes à accomplir.	avoir à
3410	UK	Бухгальтер Василь Степанович мав терміново виконати два завдання.	мав
4173	RU	– Как же его не может быть? – ответил рыжий, – вон он с краю в четвертом ряду.	может
4173	EN	`How could he not be?' the redhead replied. 'He's there at the end of the fourth row.'	could
4173	DE	''Was denn sonst?'' antwortete der Rothaarige. ''Da geht er, außen in der vierten Reihe.''	missing
4173	IT	- Come potrebbe non esserci? - rispose il rosso.	potere
4173	ES	—Pero ¿cómo iba a faltar? —contestó el pelirrojo—. Es el del extremo en la cuarta fila.	ir
4173	FR	– Lui, comment voulez-vous ? Si, bien sûr ! répondit le rouquin.	vouloir
4173	UK	— Де ж би він мав іще бути? — відповів рудий. — Он він скраю в четвертому ряду.	мав
6516	RU	– Повинуясь насилию , вынужден был подчиниться , – рассказывал Николай Иванович и закончил свои россказни просьбой ни словом не сообщать об этом его супруге . 	вынужден
6516	EN	'Obedient to constraint, I was compelled to submit,' Nikolai Ivanovich said, and finished his tale with a request that not a word of it be told to his wife.	compel
6516	DE	Ich mußte mich der Gewalt fügen  , erzählte Nikolai Iwanowitsch und schloß seine Auslassungen mit der Bitte , seiner Gattin kein Wort von alldem mitzuteilen . 	müssen
6516	IT	- Cedendo alla forza, sono stato costretto a sottomettermi, - raccontava Nikolaj Ivanovi , e terminò la sua narrazione con la preghiera di non farne parola a sua moglie.	costretto
6516	ES	—Cediendo a la coacción me vi obligado a obedecer —contaba Nikolái Ivánovich, y acabó su historia solicitando que no se dijera nada de aquello a su esposa.	oblogado
6516	FR	– Cédant à la violence , j’ ai dû obéir , dit Nikolaï Ivanovitch , qui termina ce conte en demandant que pas un mot de tout cela ne fût communiqué à sa femme . 	devoir
6516	UK	— Скоряючись насильству, мусив був піддатися, — розповідав Микола Іванович і закінчив свої вигадки проханням ані словом не сповіщати про це його дружині.	мусив
72	RU	– Разрешите мне присесть? – вежливо попросил иностранец, и приятели как-то невольно раздвинулись; иностранец ловко уселся между ними и тотчас вступил в разговор.	невольно
72	EN	'May I sit down?' the foreigner asked politely, and the friends somehow involuntarily moved apart; the foreigner adroitly sat down between them and at once entered into the conversation:	involuntarily
72	DE	''Darf ich mich setzen?'' bat der Ausländer höflich. Die Freunde rückten unwillkürlich auseinander, der Ausländer setzte sich geschickt zwischen sie und trat sofort in das Gespräch ein.	unwillkürlich
72	IT	- Posso sedermi? - chiese gentilmente, gli amici si scostarono meccanicamente, il forestiero si sedette svelto tra loro ed entrò subito nella conversazione.	meccanicamente
72	ES	—¿Me permiten que me siente? —preguntó el caballero cortésmente, y los escritores tuvieron que hacerle sitio. El extranjero se sentó entre ellos con prontitud y enseguida tomó parte en la conversación.	tener que
72	FR	– Me permettez-vous de m’asseoir ? demanda poliment l’étranger. Non sans quelque mauvaise grâce, les amis s’écartèrent. Avec beaucoup d’aisance, l’homme s’assit entre eux, et se mit aussitôt de la conversation.	lexical
72	UK	— Дозвольте мені присісти? — чемно попросив іноземець, і приятелі якось мимоволі розсунулися; іноземець вправно вмостився поміж ними й відразу встряв у розмову.	мимоволі
470	RU	Ему прокуратор приказал сдать преступника начальнику тайной службы и при этом передать ему распоряжение прокуратора о том, чтобы Иешуа Га-Ноцри был отделен от других осужденных, а также о том, чтобы команде тайной службы было под страхом тяжкой кары запрещено о чем бы то ни было разговаривать с Иешуа или отвечать на какие-либо его вопросы.	чтобы
470	EN	The procurator ordered him to hand the criminal over to the head of the secret service, along with the procurator's directive that Yeshua Ha-Nozri was to be separated from the other condemned men, and also that the soldiers of the secret service were to be forbidden, on pain of severe punishment, to talk with Yeshua about anything at all or to answer any of his questions.	be to
470	DE	Der befahl ihm, den Verbrecher dem Kommandanten des Geheimdienstes zu überantworten und ihm auszurichten, der Prokurator habe angeordnet, daß Jeschua HaNozri getrennt von den übrigen Verurteilten gehalten werde und daß den Mannschaften des Geheimdienstes bei schwerer Strafe verboten sei, mit Jeschua zu sprechen und Fragen von ihm zu beantworten.	dass
470	IT	Questi gli ordinò di consegnare il condannato al capo del servizio segreto, riferendogli nel contempo l'ordine del procuratore di separare Jeshua Hanozri dagli altri condannati, e di vietare, pena severe punizioni, che gli agenti del servizio segreto parlassero con Jeshua di qualsiasi argomento o rispondessero a qualsiasi sua domanda.	missing
